provider,run_mode,city,start_time,scrap_time,station_name,device_id,device_type,network,access,kw,status_label,available_connectors,total_connectors,lat,lng,address,data
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:56:22,,DEALLEGO000181,Type2,Allego,Unspecified,,,null,2,52.485832,13.433537,"{'streetAndNumber': 'Jansastr. 13', 'postalCode': '12045', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:56:22,,CCH1800002EBG,Type2,Comfortcharge gmbh,Restricted,,,null,2,52.50723,13.48688,"{'streetAndNumber': 'Buchberger Str 4', 'postalCode': '10365', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:56:23,,CCH1800003EBG,Type2,Comfortcharge gmbh,Restricted,,,null,2,52.50723,13.48688,"{'streetAndNumber': 'Buchberger Str 4', 'postalCode': '10365', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:56:24,,CCH1800011EBG,Type2,Comfortcharge gmbh,Restricted,,,null,2,52.50723,13.48688,"{'streetAndNumber': 'Buchberger Str 4', 'postalCode': '10365', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:56:25,,CCH1800015EBG,Type2,Comfortcharge gmbh,Restricted,,,null,2,52.50723,13.48688,"{'streetAndNumber': 'Buchberger Str 4', 'postalCode': '10365', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:56:26,,CCH1800016EBG,Type2,Comfortcharge gmbh,Restricted,,,null,2,52.50723,13.48688,"{'streetAndNumber': 'Buchberger Str 4', 'postalCode': '10365', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:56:27,,CCH1800189EBG,Type2,Comfortcharge gmbh,Restricted,,,null,2,52.50723,13.48688,"{'streetAndNumber': 'Buchberger Str 4', 'postalCode': '10365', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:56:28,,DE*BDO*S107410505,Type2,chargeIT mobility,Unspecified,,,null,2,52.391175,13.39542,"{'streetAndNumber': 'Nuthestraße 1', 'postalCode': '12307', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:56:29,,DEALLEGO000288,Type2,Allego,Unspecified,,,null,1,52.48485,13.456928,"{'streetAndNumber': 'Treptower Str. 51', 'postalCode': '12059', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:56:30,,DEALLEGO001026,Type2,Allego,Unspecified,,,null,2,52.427438,13.313928,"{'streetAndNumber': 'Giesensdorfer Straße 12A', 'postalCode': '12207', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:56:31,,DEVATL000162747,Type2,Vattenfall DE,FreePublic,,,null,2,52.4686,13.32796,"{'streetAndNumber': 'Bundesallee 87 ', 'postalCode': '12161', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:56:32,,DEALLEGO001046,Type2,Allego,Unspecified,,,null,2,52.5337,13.414964,"{'streetAndNumber': 'Kollwitzstr. 35', 'postalCode': '10405', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:56:32,,DECPIL2826805,Type2,ChargePoint Inc.,Unspecified,,,null,2,52.368529,13.131163,"{'streetAndNumber': 'Gerlachstraße 14', 'postalCode': '14480', 'city': 'Potsdam', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:56:33,,04002073,Type2,NewMotion,Unspecified,,,null,1,52.615063,13.432032,"{'streetAndNumber': 'Schönerlinder Straße 51', 'postalCode': '13127', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:56:34,,09000564,Type2,NewMotion,Unspecified,,,null,1,52.543973,13.441286,"{'streetAndNumber': 'Greifswalder Straße 154', 'postalCode': '10409', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:56:35,,DEALLEGO000098,Type2,Allego,Unspecified,,,null,2,52.508006,13.30175,"{'streetAndNumber': 'Pestalozzistr. 44', 'postalCode': '10627', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:56:36,,CCH1900017DLT,Type2Combo,Comfortcharge gmbh,FreePublic,,,null,4,52.38427,13.51035,"{'streetAndNumber': 'Kirchstraße 17', 'postalCode': '12529', 'city': 'Schönefeld', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:56:37,,DEALLEGO000208,Type2,Allego,Unspecified,,,null,2,52.442567,13.239799,"{'streetAndNumber': 'Argentinische Allee 34', 'postalCode': '14163', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:56:38,,DEALLEGO000073,Type2,Allego,Unspecified,,,null,2,52.45163,13.583498,"{'streetAndNumber': 'Am Krusenick 1', 'postalCode': '12555', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:56:39,,08002661,Type2,NewMotion,Unspecified,,,null,1,52.527518,13.371751,"{'streetAndNumber': 'Invalidenstraße 50', 'postalCode': '10557', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:56:40,,DEALLEGO000140,Type2,Allego,Unspecified,,,null,2,52.53194,13.425677,"{'streetAndNumber': 'Immanuelkirchstr. 14', 'postalCode': '10405', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:56:40,,DEALLEGO001143,Type2,Allego,Unspecified,,,null,2,52.54482,13.493279,"{'streetAndNumber': 'Manetstr. 86', 'postalCode': '13053', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:56:41,,900271,Type2,EnBW,FreePublic,,,null,10,52.549619,13.388672,"{'streetAndNumber': 'Badstr. 4', 'postalCode': '13357', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:56:42,,DEALLEGO000163,Type2,Allego,Unspecified,,,null,2,52.518608,13.387711,"{'streetAndNumber': 'Hussitenstr. 76', 'postalCode': '13355', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:56:43,,DEALLEGO000200,Type2,Allego,Unspecified,,,null,2,52.518608,13.387711,"{'streetAndNumber': 'Dorotheenstr. 63', 'postalCode': '10117', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:56:44,,DEALLEGO000294,Type2,Allego,Unspecified,,,null,1,52.517228,13.631431,"{'streetAndNumber': 'Landsberger Str. 178F', 'postalCode': '12623', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:56:45,,DEVATL000188199,Type2,Vattenfall DE,FreePublic,,,null,3,52.370491,13.52718,"{'streetAndNumber': 'Elly-Beinhorn-Ring 2a ', 'postalCode': '12529', 'city': 'Schönefeld', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:56:46,,DECPIL2864545,Type2,ChargePoint Inc.,Unspecified,,,null,2,52.530206,13.519753,"{'streetAndNumber': 'Rhinstraße 100', 'postalCode': '12681', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:56:47,,08002286,Type2,NewMotion,Unspecified,,,null,1,52.505004,13.375887,"{'streetAndNumber': 'Gabriele-Tergit-Promenade 19', 'postalCode': '10785', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:56:48,,DEALLEGO000152,Type2,Allego,Unspecified,,,null,2,52.526111,13.32721,"{'streetAndNumber': 'Erasmusstr. 20', 'postalCode': '10553', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:56:49,,368baa7b-9491-4d9b-b047-ce5ba18b394b,Type2,has.to.be,FreePublic,,,null,4,52.478517,13.363929,"{'streetAndNumber': 'Wilhelm-Kabus-Str. 74', 'postalCode': '10829', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:56:50,,07000500,Type2,NewMotion,Unspecified,,,null,1,52.392304,13.08513,"{'streetAndNumber': 'Friedrich-List-Straße 9', 'postalCode': '14482', 'city': 'Potsdam', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:56:51,,PP00446,Type2,innogy,FreePublic,,,null,2,52.505042,13.327423,"{'streetAndNumber': 'Fasanenstr. 12', 'postalCode': '10623', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:56:52,,DEALLEGO001005,Type2,Allego,Unspecified,,,null,2,52.480171,13.475576,"{'streetAndNumber': 'Am Plänterwald 2', 'postalCode': '12435', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:56:53,,EVB-P1547021,Type2,EV-Box,Unspecified,,,null,1,52.381657,13.553598,"{'streetAndNumber': 'Schwarzer Weg ', 'postalCode': '12529', 'city': 'Schönefeld', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:56:53,,DEALLEGO000121,Type2,Allego,Unspecified,,,null,2,52.468649,13.467502,"{'streetAndNumber': 'Planetenstr. 47', 'postalCode': '12057', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:56:54,,DEVATL000188197,TepcoCHAdeMO,Vattenfall DE,FreePublic,,,null,3,52.470163,13.371803,"{'streetAndNumber': 'Schöneberger Str. 17 ', 'postalCode': '12103', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:56:55,,DEEBGS320038,Type2,Ladenetz,FreePublic,,,null,2,52.542433,13.390156,"{'streetAndNumber': 'Voltastraße 3', 'postalCode': '13355', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:56:56,,DEALLEGO001066,Type2,Allego,Unspecified,,,null,1,52.412375,13.348558,"{'streetAndNumber': 'Lichterfelder Ring 90', 'postalCode': '12279', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:56:57,,DEALLEGO000283,Type2,Allego,Unspecified,,,null,1,52.529385,13.13987,"{'streetAndNumber': 'Schulstr. 1', 'postalCode': '13591', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:56:58,,DEALLEGO000081,Type2,Allego,Unspecified,,,null,2,52.457986,13.291687,"{'streetAndNumber': 'Königin-Luise-Str. 40', 'postalCode': '14195', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:56:59,,PP00445,Type2,innogy,FreePublic,,,null,2,52.535929,13.404878,"{'streetAndNumber': 'Griebenowstraße 5', 'postalCode': '10435', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:57:00,,DEALLEGO000164,Type2,Allego,Unspecified,,,null,2,52.503442,13.30371,"{'streetAndNumber': 'Dahlmannstr. 1a', 'postalCode': '10629', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:57:01,,08000069,Type2,NewMotion,Unspecified,,,null,1,52.526599,13.343848,"{'streetAndNumber': 'Turmstraße 26', 'postalCode': '10551', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:57:02,,08000073,Type2,NewMotion,Unspecified,,,null,1,52.526599,13.343848,"{'streetAndNumber': 'Turmstraße 26', 'postalCode': '10551', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:57:03,,09000003,Type2,NewMotion,Unspecified,,,null,1,52.526599,13.343848,"{'streetAndNumber': 'Turmstraße  26', 'postalCode': '10551', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:57:04,,LE005C33,Type2,innogy,FreePublic,,,null,1,52.428875,13.538558,"{'streetAndNumber': 'Justus-von-Liebig-Straße 5', 'postalCode': '12489', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:57:05,,LE005C35,Type2,innogy,FreePublic,,,null,1,52.428875,13.538558,"{'streetAndNumber': 'Justus-von-Liebig-Straße 5', 'postalCode': '12489', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:57:07,,DEALLEGO001937,Type2,Allego,Unspecified,,,null,2,52.546845,13.405624,"{'streetAndNumber': 'Am Falkplatz 5', 'postalCode': '10437', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:57:08,,DEEBGS430002,Type2,Ladenetz,FreePublic,,,null,2,52.492068,13.377593,"{'streetAndNumber': 'Yorckstraße 24', 'postalCode': '10965', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:57:09,,DEALLEGO000168,Type2,Allego,Unspecified,,,null,2,52.580718,13.400588,"{'streetAndNumber': 'Waldstr. 1', 'postalCode': '13156', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:57:10,,09500191,Type2,NewMotion,Unspecified,,,null,1,52.615248,13.486162,"{'streetAndNumber': 'Alt-Karow 28 A', 'postalCode': '13125', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:57:11,,DEALLEGO001018,Type2,Allego,Unspecified,,,null,2,52.513972,13.309838,"{'streetAndNumber': 'Krumme Str. 85', 'postalCode': '10585', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:57:12,,DEALLEGO000286,Type2,Allego,Unspecified,,,null,1,52.493416,13.457648,"{'streetAndNumber': 'Puschkinallee 9a', 'postalCode': '12435', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:57:13,,7224,Type2,Energie- und Wasser Potsdam,FreePublic,,,null,2,52.39517,13.05369,"{'streetAndNumber': 'Breite Straße 2A', 'postalCode': '14467', 'city': 'Potsdam', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:57:14,,DEALLEGO000143,Type2,Allego,Unspecified,,,null,2,52.535549,13.300126,"{'streetAndNumber': 'Reichweindamm 6', 'postalCode': '13627', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:57:15,,04003306,Type2,NewMotion,Unspecified,,,null,1,52.403986,13.055829,"{'streetAndNumber': 'Hegelallee 6-10', 'postalCode': '14467', 'city': 'Potsdam', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:57:16,,5197,TepcoCHAdeMO,Virta International GmbH,PayingPublic,,,null,2,52.433908,13.191723,"{'streetAndNumber': 'A115, Kronprinzessinnenweg 120', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:57:20,,DEALLEGO001924,Type2,Allego,Unspecified,,,null,2,52.604165,13.335214,"{'streetAndNumber': 'Wittenauer Str. 25', 'postalCode': '13435', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:57:21,,DEALLEGO001158,Type2,Allego,Unspecified,,,null,2,52.517985,13.315672,"{'streetAndNumber': 'Guerickestr. 39', 'postalCode': '10587', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:57:22,,08002240,Type2,NewMotion,Unspecified,,,null,1,52.505051,13.375792,"{'streetAndNumber': 'Gabriele-Tergit-Promenade 19', 'postalCode': '10785', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:57:24,,DEVATL000188003,Type2,Vattenfall DE,FreePublic,,,null,2,52.570155,13.404032,"{'streetAndNumber': 'Breite Straße 20 ', 'postalCode': '13187', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:57:25,,DEEMBS0017,Type2,Ladenetz,FreePublic,,,null,2,52.420139,13.224778,"{'streetAndNumber': 'An der Stammbahn 2', 'postalCode': '14532', 'city': 'Kleinmachnow', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:57:26,,DEALLEGO001196,Type2,Allego,Unspecified,,,null,2,52.533806,13.436855,"{'streetAndNumber': 'Bötzowstr. 53', 'postalCode': '10407', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:57:27,,DEALLEGO000166,Type2,Allego,Unspecified,,,null,2,52.5343,13.370317,"{'streetAndNumber': 'Kieler Str. 5', 'postalCode': '10115', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:57:28,,DEALLEGO000025,Type2,Allego,Unspecified,,,null,2,52.513388,13.415578,"{'streetAndNumber': 'Am Köllnischen Park 3', 'postalCode': '10179', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:57:29,,DECPIL2830885,Type2,ChargePoint Inc.,Unspecified,,,null,2,52.395888,13.517051,"{'streetAndNumber': 'Hans-Grade-Allee 61', 'postalCode': '12529', 'city': 'Schönefeld', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:57:29,,DEALLEGO001103,Type2,Allego,Unspecified,,,null,2,52.493145,13.305254,"{'streetAndNumber': 'Westfälische Str. 81', 'postalCode': '10709', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:57:30,,7277,Type2,Energie- und Wasser Potsdam,FreePublic,,,null,2,52.399,13.06617,"{'streetAndNumber': 'Charlottenstraße 67', 'postalCode': '14467', 'city': 'Potsdam', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:57:31,,7bf24781-ce32-46fd-93a9-c303cf70af5a,Type2,has.to.be,Restricted,,,null,1,52.507014,13.46902,"{'streetAndNumber': 'Boxhagenerstraße 73', 'postalCode': '10245', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:57:32,,a7480f18-4c8a-467a-a088-c08308c164ad,Type2,has.to.be,Restricted,,,null,1,52.507014,13.46902,"{'streetAndNumber': 'Boxhagenerstraße 73', 'postalCode': '10245', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:57:33,,PP00438,Type2,innogy,FreePublic,,,null,2,52.505879,13.513451,"{'streetAndNumber': 'Einbecker Str. 119', 'postalCode': '10315', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:57:34,,DEALLEGO001135,Type2,Allego,Unspecified,,,null,2,52.50715,13.555783,"{'streetAndNumber': 'Hanoier Str. 10', 'postalCode': '12683', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:57:35,,DEALLEGO000247,TepcoCHAdeMO,Allego,Unspecified,,,null,3,52.577336,13.293621,"{'streetAndNumber': 'Berliner Str. 54', 'postalCode': '13507', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:57:36,,DEALLEGO000297,Type2,Allego,Unspecified,,,null,1,52.410062,13.305055,"{'streetAndNumber': 'Ahlener Weg 10', 'postalCode': '12207', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:57:37,,23846,Type2,E.ON,PayingPublic,,,null,2,52.5209,13.69959,"{'streetAndNumber': 'Eisenbahnstraße 1', 'city': 'Neuenhagen bei Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:57:38,,DE*I2G*E00003*92*1,Type2,inno2grid,PayingPublic,,,null,1,52.481835,13.356632,"{'streetAndNumber': 'EUREF-Campus 16', 'postalCode': '10829', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:57:39,,DE*I2G*E00003*9B*2,Type2,inno2grid,PayingPublic,,,null,1,52.481835,13.356632,"{'streetAndNumber': 'EUREF-Campus 16', 'postalCode': '10829', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:57:40,,DEALLEGO001045,Type2,Allego,Unspecified,,,null,2,52.502519,13.432597,"{'streetAndNumber': 'Eisenbahnstr. 39', 'postalCode': '10997', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:57:40,,DEALLEGO001977,Type2,Allego,Unspecified,,,null,2,52.524839,13.386562,"{'streetAndNumber': 'Claire-Waldoff-Str. 6', 'postalCode': '10117', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:57:41,,DEALLEGO000176,Type2,Allego,Unspecified,,,null,2,52.489938,13.424433,"{'streetAndNumber': 'Lenaustr. 1', 'postalCode': '10967', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:57:42,,DEALLEGO001163,Type2,Allego,Unspecified,,,null,2,52.443403,13.280166,"{'streetAndNumber': 'Thanner Pfad 3', 'postalCode': '14195', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:57:43,,DEALLEGO001095,Type2,Allego,Unspecified,,,null,1,52.444142,13.379501,"{'streetAndNumber': 'Rathausstraße 31', 'postalCode': '12105', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:57:44,,DEALLEGO001096,Type2,Allego,Unspecified,,,null,1,52.444142,13.379501,"{'streetAndNumber': 'Rathausstraße 31', 'postalCode': '12105', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:57:45,,DEALLEGO000926,Type2,Allego,Unspecified,,,null,2,52.491855,13.52497,"{'streetAndNumber': 'Römerweg 38', 'postalCode': '10318', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:57:46,,08002287,Type2,NewMotion,Unspecified,,,null,1,52.504998,13.375912,"{'streetAndNumber': 'Gabriele-Tergit-Promenade 19', 'postalCode': '10785', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:57:47,,03002748,Type2,NewMotion,Unspecified,,,null,1,52.549489,13.416304,"{'streetAndNumber': 'Schönhauser Allee 74', 'postalCode': '10437', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:57:48,,DEALLEGO000289,Type2,Allego,Unspecified,,,null,1,52.546602,13.345153,"{'streetAndNumber': 'Seestr. 18', 'postalCode': '13353', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:57:49,,7267,Type2,Energie- und Wasser Potsdam,FreePublic,,,null,2,52.405651,13.058639,"{'streetAndNumber': 'Friedrich-Ebert-Straße 39', 'postalCode': '14469', 'city': 'Potsdam', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:57:50,,7243,Type2,Energie- und Wasser Potsdam,FreePublic,,,null,2,52.39783,13.06311,"{'streetAndNumber': 'Am Kanal 54', 'postalCode': '14467', 'city': 'Potsdam', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:57:51,,+49*839*030*000042,Type2,ebee,FreePublic,,,null,1,52.510315,13.428252,"{'streetAndNumber': 'Holzmarktstraße 33', 'postalCode': '10243', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:57:51,,DEVATL000162721,Type2,Vattenfall DE,FreePublic,,,null,2,52.420605,13.358817,"{'streetAndNumber': 'Malteserstr. 138 ', 'postalCode': '12249', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:57:52,,DEALLEGO001909,Type2,Allego,Unspecified,,,null,2,52.531075,13.445023,"{'streetAndNumber': 'Ernst-Fürstenberg-Str. 19', 'postalCode': '10407', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:57:53,,DEALLEGO001954,Type2,Allego,Unspecified,,,null,2,52.510113,13.403225,"{'streetAndNumber': 'Seydelstraße 7', 'postalCode': '10117', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:57:54,,DEALLEGO000151,Type2,Allego,Unspecified,,,null,2,52.528486,13.412186,"{'streetAndNumber': 'Straßburger Str. 2', 'postalCode': '10405', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:57:55,,03009578,Type2,NewMotion,Unspecified,,,null,1,52.457347,13.580582,"{'streetAndNumber': 'Borgmannstraße 12', 'postalCode': '12555', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:57:56,,08002257,Type2,NewMotion,Unspecified,,,null,1,52.505036,13.375818,"{'streetAndNumber': 'Gabriele-Tergit-Promenade 19', 'postalCode': '10785', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:57:57,,PP00415,Type2,innogy,FreePublic,,,null,2,52.509517,13.3896,"{'streetAndNumber': 'Krausenstraße 72', 'postalCode': '10117', 'city': 'Berlin', 'country': 'DEU'}",
newmotion,test,Berlin,2020-08-28 01:47:02,2020-08-28 01:57:58,,DEALLEGO001955,Type2,Allego,Unspecified,,,null,2,52.530867,13.39438,"{'streetAndNumber': 'Schröderstr. 9', 'postalCode': '10115', 'city': 'Berlin', 'country': 'DEU'}",
